EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : daily Mean temperature in 0.1 &#176;C
23-27 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 100040 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
100040,19380730,   56,    0
100040,19380731,   43,    0
100040,19380801,   40,    0
100040,19380802,   19,    0
100040,19380803,   28,    0
100040,19380804,   42,    0
100040,19380805,   56,    0
100040,19380806,   68,    0
100040,19380807,   53,    0
100040,19380808,   34,    0
100040,19380809,   31,    0
100040,19380810,   30,    0
100040,19380811,   38,    0
100040,19380812,   19,    0
100040,19380813,   -5,    0
100040,19380814,   -2,    0
100040,19380815,   -7,    0
100040,19380816,   16,    0
100040,19380817,   33,    0
100040,19380818,   11,    0
100040,19380819,   50,    0
100040,19380820,   63,    0
100040,19380821,   12,    0
100040,19380822,  -38,    0
100040,19380823,  -58,    0
100040,19380824,  -65,    0
100040,19380825,  -32,    0
100040,19380826,   17,    0
100040,19380827,   15,    0
100040,19380828,    5,    0
100040,19380829,    6,    0
100040,19380830,   12,    0
100040,19380831,   -7,    0
100040,19380901,  -30,    0
100040,19380902,  -25,    0
100040,19380903,    2,    0
100040,19380904,  -11,    0
100040,19380905,  -51,    0
100040,19380906,  -66,    0
100040,19380907,  -47,    0
100040,19380908,  -39,    0
100040,19380909,  -15,    0
100040,19380910,  -15,    0
100040,19380911,  -24,    0
100040,19380912,  -29,    0
100040,19380913,    8,    0
100040,19380914,   26,    0
100040,19380915,    1,    0
100040,19380916,  -60,    0
100040,19380917,  -40,    0
100040,19380918,    8,    0
100040,19380919,   14,    0
100040,19380920,    7,    0
100040,19380921,   20,    0
100040,19380922,   20,    0
100040,19380923,   -2,    0
100040,19380924,  -19,    0
100040,19380925,  -18,    0
100040,19380926,  -10,    0
100040,19380927,  -19,    0
100040,19380928,   -8,    0
100040,19380929,   15,    0
100040,19380930,   13,    0
100040,19381001,    2,    0
100040,19381002,  -15,    0
100040,19381003,  -26,    0
100040,19381004,  -25,    0
100040,19381005,  -32,    0
100040,19381006,  -42,    0
100040,19381007,  -50,    0
100040,19381008,  -60,    0
100040,19381009,  -35,    0
100040,19381010,   21,    0
100040,19381011,   13,    0
100040,19381012,  -17,    0
100040,19381013,    2,    0
100040,19381014,   30,    0
100040,19381015,   22,    0
100040,19381016,   35,    0
100040,19381017,   15,    0
100040,19381018,   11,    0
100040,19381019,  -17,    0
100040,19381020,  -75,    0
100040,19381021, -119,    0
100040,19381022,  -97,    0
100040,19381023,  -94,    0
100040,19381024,  -53,    0
100040,19381025,  -40,    0
100040,19381026,  -45,    0
100040,19381027,  -39,    0
100040,19381028,  -48,    0
100040,19381029,  -69,    0
100040,19381030,  -74,    0
100040,19381031,  -79,    0
100040,19381101,  -67,    0
100040,19381102,  -69,    0
100040,19381103,  -81,    0
100040,19381104,  -57,    0
100040,19381105,  -23,    0
100040,19381106,  -38,    0
100040,19381107,  -15,    0
100040,19381108,   19,    0
100040,19381109,   16,    0
100040,19381110,   11,    0
100040,19381111,   -6,    0
100040,19381112,  -15,    0
100040,19381113,  -16,    0
100040,19381114,  -14,    0
100040,19381115,  -18,    0
100040,19381116,  -27,    0
100040,19381117,  -67,    0
100040,19381118, -100,    0
100040,19381119,  -74,    0
100040,19381120,  -72,    0
100040,19381121,  -71,    0
100040,19381122,  -95,    0
100040,19381123, -100,    0
100040,19381124,  -66,    0
100040,19381125,  -94,    0
100040,19381126,  -85,    0
100040,19381127,  -80,    0
100040,19381128,  -53,    0
100040,19381129,  -48,    0
100040,19381130,  -55,    0
100040,19381201,  -64,    0
100040,19381202,  -75,    0
100040,19381203, -107,    0
100040,19381204, -142,    0
100040,19381205, -103,    0
100040,19381206,  -95,    0
100040,19381207, -125,    0
100040,19381208,  -88,    0
100040,19381209,  -65,    0
100040,19381210,  -74,    0
100040,19381211,  -75,    0
100040,19381212,  -52,    0
100040,19381213,  -36,    0
100040,19381214,  -37,    0
100040,19381215,  -64,    0
100040,19381216, -121,    0
100040,19381217, -190,    0
100040,19381218, -201,    0
100040,19381219, -152,    0
100040,19381220, -110,    0
100040,19381221,  -98,    0
100040,19381222, -148,    0
100040,19381223, -135,    0
100040,19381224, -132,    0
100040,19381225, -171,    0
100040,19381226, -217,    0
100040,19381227, -179,    0
100040,19381228, -175,    0
100040,19381229, -203,    0
100040,19381230, -172,    0
100040,19381231, -176,    0
100040,19390101, -153,    0
100040,19390102, -114,    0
100040,19390103, -151,    0
100040,19390104, -178,    0
100040,19390105, -158,    0
100040,19390106, -200,    0
100040,19390107, -186,    0
100040,19390108, -118,    0
100040,19390109,  -53,    0
100040,19390110,  -47,    0
100040,19390111,  -80,    0
100040,19390112, -102,    0
100040,19390113, -129,    0
100040,19390114, -130,    0
100040,19390115,  -68,    0
100040,19390116,  -60,    0
100040,19390117,  -58,    0
100040,19390118,  -58,    0
100040,19390119,  -71,    0
100040,19390120,  -83,    0
100040,19390121,  -93,    0
100040,19390122,  -82,    0
100040,19390123, -116,    0
100040,19390124, -146,    0
100040,19390125, -155,    0
100040,19390126, -137,    0
100040,19390127, -155,    0
100040,19390128, -165,    0
100040,19390129, -129,    0
100040,19390130,  -94,    0
100040,19390131, -114,    0
100040,19390201, -111,    0
100040,19390202, -107,    0
100040,19390203,  -80,    0
100040,19390204,  -62,    0
100040,19390205,  -51,    0
100040,19390206,  -25,    0
100040,19390207,  -13,    0
100040,19390208,  -25,    0
100040,19390209,  -57,    0
100040,19390210,  -76,    0
100040,19390211,  -42,    0
100040,19390212,  -42,    0
100040,19390213, -115,    0
100040,19390214, -185,    0
100040,19390215, -161,    0
100040,19390216,  -97,    0
100040,19390217, -112,    0
100040,19390218, -123,    0
100040,19390219, -132,    0
100040,19390220, -144,    0
100040,19390221, -175,    0
100040,19390222, -147,    0
100040,19390223, -112,    0
100040,19390224, -106,    0
100040,19390225,  -83,    0
100040,19390226,  -84,    0
100040,19390227, -115,    0
100040,19390228, -131,    0
100040,19390301, -139,    0
100040,19390302, -160,    0
100040,19390303, -122,    0
100040,19390304,  -71,    0
100040,19390305,  -89,    0
100040,19390306,  -62,    0
100040,19390307,  -97,    0
100040,19390308, -157,    0
100040,19390309, -166,    0
100040,19390310, -181,    0
100040,19390311, -201,    0
100040,19390312, -220,    0
100040,19390313, -234,    0
100040,19390314, -213,    0
100040,19390315, -206,    0
100040,19390316, -243,    0
100040,19390317, -227,    0
100040,19390318, -173,    0
100040,19390319, -172,    0
100040,19390320, -202,    0
100040,19390321, -198,    0
100040,19390322, -176,    0
100040,19390323, -145,    0
100040,19390324, -173,    0
100040,19390325, -171,    0
100040,19390326, -133,    0
100040,19390327, -116,    0
100040,19390328, -139,    0
100040,19390329, -163,    0
100040,19390330, -121,    0
100040,19390331,  -86,    0
100040,19390401,  -82,    0
100040,19390402,  -65,    0
100040,19390403,  -75,    0
100040,19390404,  -81,    0
100040,19390405,  -62,    0
100040,19390406,  -46,    0
100040,19390407,  -35,    0
100040,19390408,  -34,    0
100040,19390409,  -20,    0
100040,19390410,  -23,    0
100040,19390411,  -13,    0
100040,19390412,  -28,    0
100040,19390413,  -15,    0
100040,19390414,  -18,    0
100040,19390415,  -28,    0
100040,19390416,  -40,    0
100040,19390417,  -32,    0
100040,19390418, -100,    0
100040,19390419, -138,    0
100040,19390420, -106,    0
100040,19390421,  -84,    0
100040,19390422,  -51,    0
100040,19390423,  -89,    0
100040,19390424,  -99,    0
100040,19390425,  -81,    0
100040,19390426,  -73,    0
100040,19390427,  -58,    0
100040,19390428,  -44,    0
100040,19390429,  -45,    0
100040,19390430,  -48,    0
100040,19390501,  -68,    0
100040,19390502,  -74,    0
100040,19390503,  -87,    0
100040,19390504,  -71,    0
100040,19390505,  -78,    0
100040,19390506,  -70,    0
100040,19390507,  -46,    0
100040,19390508,  -45,    0
100040,19390509,  -53,    0
100040,19390510,  -53,    0
100040,19390511,  -63,    0
100040,19390512,  -48,    0
100040,19390513,  -52,    0
100040,19390514,  -63,    0
100040,19390515,  -71,    0
100040,19390516,  -50,    0
100040,19390517,  -52,    0
100040,19390518,  -42,    0
100040,19390519,  -43,    0
100040,19390520,  -42,    0
100040,19390521,  -46,    0
100040,19390522,  -60,    0
100040,19390523,  -57,    0
100040,19390524,  -68,    0
100040,19390525,  -71,    0
100040,19390526,  -59,    0
100040,19390527,  -34,    0
100040,19390528,  -59,    0
100040,19390529,  -86,    0
100040,19390530,  -71,    0
100040,19390531,  -43,    0
100040,19390601,  -21,    0
100040,19390602,   -9,    0
100040,19390603,   -6,    0
100040,19390604,    2,    0
100040,19390605,   -4,    0
100040,19390606,   15,    0
100040,19390607,   27,    0
100040,19390608,   27,    0
100040,19390609,   17,    0
100040,19390610,   19,    0
100040,19390611,   11,    0
100040,19390612,  -13,    0
100040,19390613,  -33,    0
100040,19390614,  -69,    0
100040,19390615,  -58,    0
100040,19390616,  -29,    0
100040,19390617,  -17,    0
100040,19390618,  -13,    0
100040,19390619,  -18,    0
100040,19390620,   -7,    0
100040,19390621,   17,    0
100040,19390622,   29,    0
100040,19390623,   30,    0
100040,19390624,   15,    0
100040,19390625,  -10,    0
100040,19390626,   -2,    0
100040,19390627,  -26,    0
100040,19390628,  -14,    0
100040,19390629,   59,    0
100040,19390630,   55,    0
100040,19390701,   31,    0
100040,19390702,  -30,    0
100040,19390703,  -40,    0
100040,19390704,   14,    0
100040,19390705,   30,    0
100040,19390706,   23,    0
100040,19390707,   10,    0
100040,19390708,   47,    0
100040,19390709,   59,    0
100040,19390710,   12,    0
100040,19390711,  -24,    0
100040,19390712,   -9,    0
100040,19390713,    3,    0
100040,19390714,   21,    0
100040,19390715,   31,    0
100040,19390716,   36,    0
100040,19390717,   10,    0
100040,19390718,   21,    0
100040,19390719,   43,    0
100040,19390720,   51,    0
100040,19390721,   50,    0
100040,19390722,   48,    0
100040,19390723,  -11,    0
100040,19390724,  -16,    0
100040,19390725,  -62,    0
100040,19390726,  -56,    0
100040,19390727,  -39,    0
100040,19390728,  -38,    0
100040,19390729,   -7,    0
100040,19390730,   55,    0
100040,19390731,   71,    0
100040,19390801,   46,    0
100040,19390802,   34,    0
100040,19390803,   15,    0
100040,19390804,   18,    0
100040,19390805,   30,    0
100040,19390806,    1,    0
100040,19390807,   -9,    0
100040,19390808,    5,    0
100040,19390809,   -6,    0
100040,19390810,   -1,    0
100040,19390811,   35,    0
100040,19390812,   29,    0
100040,19390813,   19,    0
100040,19390814,   24,    0
100040,19390815,  -22,    0
100040,19390816,  -31,    0
100040,19390817,   -6,    0
100040,19390818,   -5,    0
100040,19390819,    6,    0
100040,19390820,   25,    0
100040,19390821,   26,    0
100040,19390822,   23,    0
100040,19390823,   19,    0
100040,19390824,   20,    0
100040,19390825,   25,    0
100040,19390826,   11,    0
100040,19390827,    5,    0
100040,19390828,   11,    0
100040,19390829,   22,    0
100040,19390830,   34,    0
100040,19390831,   43,    0
100040,19390901,   50,    0
100040,19390902,   53,    0
100040,19390903,   48,    0
100040,19390904,   46,    0
100040,19390905,   24,    0
100040,19390906,   19,    0
100040,19390907,   17,    0
100040,19390908,    9,    0
100040,19390909,   36,    0
100040,19390910,   31,    0
100040,19390911,   40,    0
100040,19390912,   43,    0
100040,19390913,   -5,    0
100040,19390914,  -22,    0
100040,19390915,  -20,    0
100040,19390916,  -22,    0
100040,19390917,  -22,    0
100040,19390918,  -15,    0
100040,19390919,  -24,    0
100040,19390920,  -22,    0
100040,19390921,  -23,    0
100040,19390922,  -32,    0
100040,19390923,  -33,    0
100040,19390924,  -54,    0
100040,19390925,  -75,    0
100040,19390926,  -71,    0
100040,19390927,  -78,    0
100040,19390928, -109,    0
100040,19390929,  -63,    0
100040,19390930,  -39,    0
100040,19391001,  -27,    0
100040,19391002,  -29,    0
100040,19391003,  -35,    0
100040,19391004,  -19,    0
100040,19391005,  -13,    0
100040,19391006,  -29,    0
100040,19391007,  -54,    0
100040,19391008, -100,    0
100040,19391009,  -88,    0
100040,19391010,  -39,    0
100040,19391011,  -57,    0
100040,19391012,  -62,    0
100040,19391013,  -43,    0
100040,19391014,  -21,    0
100040,19391015,  -13,    0
100040,19391016,   -3,    0
100040,19391017,    8,    0
100040,19391018,   19,    0
100040,19391019,    2,    0
100040,19391020,  -49,    0
100040,19391021, -104,    0
100040,19391022,  -93,    0
100040,19391023, -103,    0
100040,19391024, -116,    0
100040,19391025,  -96,    0
100040,19391026, -136,    0
100040,19391027, -140,    0
100040,19391028, -110,    0
100040,19391029, -142,    0
100040,19391030,  -87,    0
100040,19391031,  -56,    0
100040,19391101,  -74,    0
100040,19391102,  -67,    0
100040,19391103,  -53,    0
100040,19391104,  -43,    0
100040,19391105,  -65,    0
100040,19391106,  -69,    0
100040,19391107,  -25,    0
100040,19391108,    9,    0
100040,19391109,    6,    0
100040,19391110,  -24,    0
100040,19391111,  -15,    0
100040,19391112,  -10,    0
100040,19391113,  -21,    0
100040,19391114,  -16,    0
100040,19391115,  -50,    0
100040,19391116,  -86,    0
100040,19391117,  -91,    0
100040,19391118,  -87,    0
100040,19391119, -104,    0
100040,19391120, -149,    0
100040,19391121, -186,    0
100040,19391122, -169,    0
100040,19391123, -162,    0
100040,19391124, -122,    0
100040,19391125, -126,    0
100040,19391126,  -95,    0
100040,19391127,  -37,    0
100040,19391128,  -87,    0
100040,19391129,  -85,    0
100040,19391130,  -41,    0
100040,19391201,  -36,    0
100040,19391202,  -28,    0
100040,19391203,  -94,    0
100040,19391204, -134,    0
100040,19391205, -114,    0
100040,19391206, -128,    0
100040,19391207, -174,    0
100040,19391208, -172,    0
100040,19391209, -124,    0
100040,19391210, -121,    0
100040,19391211, -132,    0
100040,19391212, -126,    0
100040,19391213, -118,    0
100040,19391214, -132,    0
100040,19391215, -154,    0
100040,19391216, -128,    0
100040,19391217, -114,    0
100040,19391218, -112,    0
100040,19391219,  -88,    0
100040,19391220, -108,    0
100040,19391221, -141,    0
100040,19391222, -107,    0
100040,19391223,  -86,    0
100040,19391224,  -90,    0
100040,19391225,  -80,    0
100040,19391226, -103,    0
100040,19391227, -191,    0
100040,19391228, -242,    0
100040,19391229, -252,    0
100040,19391230, -256,    0
100040,19391231, -206,    0
100040,19400101, -209,    0
100040,19400102, -171,    0
100040,19400103,  -95,    0
100040,19400104,  -96,    0
100040,19400105,  -96,    0
100040,19400106, -116,    0
100040,19400107, -102,    0
100040,19400108, -106,    0
100040,19400109, -158,    0
100040,19400110, -221,    0
100040,19400111, -159,    0
100040,19400112, -102,    0
100040,19400113,  -59,    0
100040,19400114,  -50,    0
100040,19400115,  -82,    0
100040,19400116, -119,    0
100040,19400117, -185,    0
100040,19400118, -248,    0
100040,19400119, -223,    0
100040,19400120, -210,    0
100040,19400121, -244,    0
100040,19400122, -226,    0
100040,19400123, -166,    0
100040,19400124, -144,    0
100040,19400125, -113,    0
100040,19400126,  -98,    0
100040,19400127, -101,    0
100040,19400128, -144,    0
100040,19400129, -146,    0
100040,19400130, -108,    0
100040,19400131, -112,    0
100040,19400201, -107,    0
100040,19400202,  -96,    0
100040,19400203,  -88,    0
100040,19400204, -103,    0
100040,19400205,  -92,    0
100040,19400206, -102,    0
100040,19400207, -109,    0
100040,19400208, -104,    0
100040,19400209, -126,    0
100040,19400210, -164,    0
100040,19400211, -190,    0
100040,19400212, -155,    0
100040,19400213, -263,    0
100040,19400214, -344,    0
100040,19400215, -303,    0
100040,19400216, -259,    0
100040,19400217, -197,    0
100040,19400218, -159,    0
100040,19400219, -128,    0
100040,19400220, -155,    0
100040,19400221, -142,    0
100040,19400222,  -28,    0
100040,19400223,   20,    0
100040,19400224,  -17,    0
100040,19400225,  -45,    0
100040,19400226,  -44,    0
100040,19400227,  -60,    0
100040,19400228,  -36,    0
100040,19400229,  -21,    0
100040,19400301,  -73,    0
100040,19400302, -101,    0
100040,19400303, -114,    0
100040,19400304, -106,    0
100040,19400305, -161,    0
100040,19400306, -233,    0
100040,19400307, -243,    0
100040,19400308, -229,    0
100040,19400309, -185,    0
100040,19400310, -124,    0
100040,19400311, -100,    0
100040,19400312,  -96,    0
100040,19400313,  -86,    0
100040,19400314,  -91,    0
100040,19400315, -147,    0
100040,19400316, -178,    0
100040,19400317, -125,    0
100040,19400318,  -74,    0
100040,19400319,  -47,    0
100040,19400320,  -85,    0
100040,19400321, -100,    0
100040,19400322,  -95,    0
