EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TX   : daily Maximum temperature in 0.1 &#176;C
23-27 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102152 117875 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TX, Q_TX
102152,19500918,   -8,    0
102152,19500919,  -13,    0
102152,19500920,   -6,    0
102152,19500921,  -24,    0
102152,19500922,  -72,    0
102152,19500923,  -48,    0
102152,19500924,  -30,    0
102152,19500925,   -8,    0
102152,19500926,  -16,    0
102152,19500927,    1,    0
102152,19500928,   14,    0
102152,19500929,   18,    0
102152,19500930,   12,    0
102152,19501001,    0,    0
102152,19501002,  -22,    0
102152,19501003,  -22,    0
102152,19501004,    0,    0
102152,19501005,   44,    0
102152,19501006,   42,    0
102152,19501007,   33,    0
102152,19501008,   18,    0
102152,19501009,    8,    0
102152,19501010,    4,    0
102152,19501011,    8,    0
102152,19501012,  -40,    0
102152,19501013,    2,    0
102152,19501014,    1,    0
102152,19501015,   32,    0
102152,19501016,   37,    0
102152,19501017,   13,    0
102152,19501018,  -12,    0
102152,19501019,  -28,    0
102152,19501020,   -3,    0
102152,19501021,   -4,    0
102152,19501022,   -7,    0
102152,19501023,   37,    0
102152,19501024,    1,    0
102152,19501025,  -10,    0
102152,19501026,  -54,    0
102152,19501027, -154,    0
102152,19501028, -122,    0
102152,19501029, -117,    0
102152,19501030,  -82,    0
102152,19501031,  -63,    0
102152,19501101,  -40,    0
102152,19501102,  -60,    0
102152,19501103,  -84,    0
102152,19501104, -124,    0
102152,19501105, -134,    0
102152,19501106, -132,    0
102152,19501107, -128,    0
102152,19501108, -134,    0
102152,19501109,  -33,    0
102152,19501110,  -26,    0
102152,19501111,    6,    0
102152,19501112,  -35,    0
102152,19501113,  -51,    0
102152,19501114,  -60,    0
102152,19501115, -128,    0
102152,19501116,  -92,    0
102152,19501117,  -66,    0
102152,19501118,  -92,    0
102152,19501119,  -69,    0
102152,19501120,  -61,    0
102152,19501121,  -68,    0
102152,19501122,  -76,    0
102152,19501123,  -78,    0
102152,19501124, -114,    0
102152,19501125,  -68,    0
102152,19501126,  -68,    0
102152,19501127,  -74,    0
102152,19501128,  -31,    0
102152,19501129,  -46,    0
102152,19501130,  -90,    0
102152,19501201,  -60,    0
102152,19501202,  -33,    0
102152,19501203,  -40,    0
102152,19501204,  -76,    0
102152,19501205, -124,    0
102152,19501206, -100,    0
102152,19501207,  -73,    0
102152,19501208,  -78,    0
102152,19501209,  -93,    0
102152,19501210,  -88,    0
102152,19501211, -100,    0
102152,19501212, -100,    0
102152,19501213, -106,    0
102152,19501214, -112,    0
102152,19501215, -106,    0
102152,19501216, -106,    0
102152,19501217, -118,    0
102152,19501218, -134,    0
102152,19501219, -184,    0
102152,19501220, -186,    0
102152,19501221, -159,    0
102152,19501222, -146,    0
102152,19501223, -111,    0
102152,19501224, -106,    0
102152,19501225,  -94,    0
102152,19501226,  -98,    0
102152,19501227, -108,    0
102152,19501228, -112,    0
102152,19501229, -120,    0
102152,19501230, -134,    0
102152,19501231, -142,    0
102152,19510101, -145,    0
102152,19510102, -130,    0
102152,19510103,  -98,    0
102152,19510104,  -92,    0
102152,19510105,  -62,    0
102152,19510106,  -27,    0
102152,19510107,  -34,    0
102152,19510108,  -62,    0
102152,19510109,  -63,    0
102152,19510110,  -98,    0
102152,19510111,  -75,    0
102152,19510112,  -98,    0
102152,19510113,  -95,    0
102152,19510114, -140,    0
102152,19510115,  -88,    0
102152,19510116, -104,    0
102152,19510117,  -68,    0
102152,19510118,  -68,    0
102152,19510119, -124,    0
102152,19510120, -110,    0
102152,19510121, -116,    0
102152,19510122,  -75,    0
102152,19510123,  -80,    0
102152,19510124,  -94,    0
102152,19510125,  -86,    0
102152,19510126,  -88,    0
102152,19510127,  -94,    0
102152,19510128,  -99,    0
102152,19510129,  -91,    0
102152,19510130,  -88,    0
102152,19510131,  -82,    0
102152,19510201, -114,    0
102152,19510202, -107,    0
102152,19510203, -111,    0
102152,19510204, -136,    0
102152,19510205, -106,    0
102152,19510206,  -90,    0
102152,19510207,  -92,    0
102152,19510208,  -80,    0
102152,19510209,  -66,    0
102152,19510210,  -68,    0
102152,19510211,  -78,    0
102152,19510212,  -70,    0
102152,19510213,  -70,    0
102152,19510214,  -78,    0
102152,19510215, -128,    0
102152,19510216, -102,    0
102152,19510217, -110,    0
102152,19510218, -107,    0
102152,19510219, -114,    0
102152,19510220, -144,    0
102152,19510221, -114,    0
102152,19510222, -148,    0
102152,19510223, -164,    0
102152,19510224, -136,    0
102152,19510225, -106,    0
102152,19510226, -126,    0
102152,19510227, -168,    0
102152,19510228, -190,    0
102152,19510301, -193,    0
102152,19510302, -180,    0
102152,19510303, -145,    0
102152,19510304, -121,    0
102152,19510305, -129,    0
102152,19510306,  -96,    0
102152,19510307,  -65,    0
102152,19510308,  -68,    0
102152,19510309,  -96,    0
102152,19510310, -126,    0
102152,19510311, -112,    0
102152,19510312,  -80,    0
102152,19510313,  -74,    0
102152,19510314,  -69,    0
102152,19510315, -101,    0
102152,19510316,  -76,    0
102152,19510317,  -31,    0
102152,19510318,  -38,    0
102152,19510319,  -66,    0
102152,19510320,  -72,    0
102152,19510321, -133,    0
102152,19510322, -136,    0
102152,19510323,  -29,    0
102152,19510324,  -26,    0
102152,19510325, -154,    0
102152,19510326, -138,    0
102152,19510327,  -96,    0
102152,19510328,  -80,    0
102152,19510329,  -91,    0
102152,19510330, -110,    0
102152,19510331,  -80,    0
102152,19510401, -117,    0
102152,19510402,  -97,    0
102152,19510403,  -87,    0
102152,19510404,  -79,    0
102152,19510405,  -78,    0
102152,19510406,  -57,    0
102152,19510407,  -65,    0
102152,19510408,  -72,    0
102152,19510409,  -98,    0
102152,19510410,  -82,    0
102152,19510411,  -71,    0
102152,19510412, -119,    0
102152,19510413,  -84,    0
102152,19510414,  -61,    0
102152,19510415, -104,    0
102152,19510416,  -64,    0
102152,19510417,  -51,    0
102152,19510418,  -40,    0
102152,19510419,  -21,    0
102152,19510420,  -20,    0
102152,19510421,  -27,    0
102152,19510422,  -60,    0
102152,19510423,  -78,    0
102152,19510424,  -40,    0
102152,19510425,  -39,    0
102152,19510426,  -39,    0
102152,19510427,  -42,    0
102152,19510428,  -42,    0
102152,19510429,  -52,    0
102152,19510430,  -54,    0
102152,19510501,  -40,    0
102152,19510502,  -10,    0
102152,19510503,  -10,    0
102152,19510504,   -8,    0
102152,19510505,  -46,    0
102152,19510506,  -42,    0
102152,19510507,  -46,    0
102152,19510508,  -43,    0
102152,19510509,  -24,    0
102152,19510510,  -50,    0
102152,19510511,  -76,    0
102152,19510512,  -32,    0
102152,19510513,  -54,    0
102152,19510514,  -52,    0
102152,19510515,  -64,    0
102152,19510516,  -36,    0
102152,19510517,  -64,    0
102152,19510518,  -50,    0
102152,19510519,  -32,    0
102152,19510520,  -13,    0
102152,19510521,    1,    0
102152,19510522,   -2,    0
102152,19510523,   12,    0
102152,19510524,   20,    0
102152,19510525,   40,    0
102152,19510526,   19,    0
102152,19510527,   -2,    0
102152,19510528,  -14,    0
102152,19510529,  -13,    0
102152,19510530,   -3,    0
102152,19510531,   -1,    0
102152,19510601,    0,    0
102152,19510602,   -3,    0
102152,19510603,   -8,    0
102152,19510604,  -12,    0
102152,19510605,    8,    0
102152,19510606,  -30,    0
102152,19510607,  -13,    0
102152,19510608,   -2,    0
102152,19510609,  -10,    0
102152,19510610,    2,    0
102152,19510611,  -10,    0
102152,19510612,   14,    0
102152,19510613,   13,    0
102152,19510614,   32,    0
102152,19510615,   68,    0
102152,19510616,   68,    0
102152,19510617,   62,    0
102152,19510618,   68,    0
102152,19510619,   52,    0
102152,19510620,   34,    0
102152,19510621,   41,    0
102152,19510622,   58,    0
102152,19510623,   50,    0
102152,19510624,   24,    0
102152,19510625,  -10,    0
102152,19510626,    0,    0
102152,19510627,   -2,    0
102152,19510628,    0,    0
102152,19510629,  -12,    0
102152,19510630,   22,    0
102152,19510701,   -8,    0
102152,19510702,    1,    0
102152,19510703,   23,    0
102152,19510704,   70,    0
102152,19510705,   30,    0
102152,19510706,   27,    0
102152,19510707,   60,    0
102152,19510708,   80,    0
102152,19510709,   50,    0
102152,19510710,   78,    0
102152,19510711,   56,    0
102152,19510712,   70,    0
102152,19510713,   62,    0
102152,19510714,   57,    0
102152,19510715,   76,    0
102152,19510716,   61,    0
102152,19510717,    8,    0
102152,19510718,    6,    0
102152,19510719,   32,    0
102152,19510720,   38,    0
102152,19510721,   16,    0
102152,19510722,   70,    0
102152,19510723,   42,    0
102152,19510724,    8,    0
102152,19510725,  -12,    0
102152,19510726,   -4,    0
102152,19510727,   -6,    0
102152,19510728,    2,    0
102152,19510729,   34,    0
102152,19510730,   65,    0
102152,19510731,  104,    0
102152,19510801,  106,    0
102152,19510802,   96,    0
102152,19510803,  100,    0
102152,19510804,   64,    0
102152,19510805,   55,    0
102152,19510806,   54,    0
102152,19510807,   78,    0
102152,19510808,   60,    0
102152,19510809,   27,    0
102152,19510810,    9,    0
102152,19510811,   -4,    0
102152,19510812,   49,    0
102152,19510813,   42,    0
102152,19510814,   23,    0
102152,19510815,   39,    0
102152,19510816,   20,    0
102152,19510817,    4,    0
102152,19510818,    0,    0
102152,19510819,   45,    0
102152,19510820,   68,    0
102152,19510821,   64,    0
102152,19510822,   40,    0
102152,19510823,   12,    0
102152,19510824,   38,    0
102152,19510825,   53,    0
102152,19510826,   36,    0
102152,19510827,   41,    0
102152,19510828,   55,    0
102152,19510829,   76,    0
102152,19510830,   70,    0
102152,19510831,   55,    0
102152,19510901,   26,    0
102152,19510902,   21,    0
102152,19510903,   12,    0
102152,19510904,   -3,    0
102152,19510905,   41,    0
102152,19510906,   57,    0
102152,19510907,   63,    0
102152,19510908,   49,    0
102152,19510909,   68,    0
102152,19510910,   60,    0
102152,19510911,   70,    0
102152,19510912,   72,    0
102152,19510913,   67,    0
102152,19510914,   72,    0
102152,19510915,   59,    0
102152,19510916,   65,    0
102152,19510917,   43,    0
102152,19510918,    0,    0
102152,19510919,   -7,    0
102152,19510920,  -33,    0
102152,19510921,  -12,    0
102152,19510922,   11,    0
102152,19510923,   32,    0
102152,19510924,   33,    0
102152,19510925,   24,    0
102152,19510926,   33,    0
102152,19510927,   -8,    0
102152,19510928,    1,    0
102152,19510929,  -12,    0
102152,19510930,    1,    0
102152,19511001,    2,    0
102152,19511002,   -4,    0
102152,19511003,  -18,    0
102152,19511004,   -2,    0
102152,19511005,  -11,    0
102152,19511006,  -33,    0
102152,19511007,  -43,    0
102152,19511008,  -56,    0
102152,19511009,  -94,    0
102152,19511010,  -76,    0
102152,19511011,  -69,    0
102152,19511012,  -74,    0
102152,19511013,  -22,    0
102152,19511014,  -25,    0
102152,19511015,  -42,    0
102152,19511016,  -38,    0
102152,19511017,    9,    0
102152,19511018,   37,    0
102152,19511019,   29,    0
102152,19511020,  -12,    0
102152,19511021,  -14,    0
102152,19511022,  -38,    0
102152,19511023,  -29,    0
102152,19511024,  -23,    0
102152,19511025,  -44,    0
102152,19511026,  -56,    0
102152,19511027,  -50,    0
102152,19511028,  -35,    0
102152,19511029,  -39,    0
102152,19511030,  -38,    0
102152,19511031,  -47,    0
102152,19511101,  -50,    0
102152,19511102, -114,    0
102152,19511103,  -84,    0
102152,19511104, -112,    0
102152,19511105,  -33,    0
102152,19511106,   16,    0
102152,19511107,  -22,    0
102152,19511108,  -30,    0
102152,19511109,  -29,    0
102152,19511110,  -32,    0
102152,19511111,  -20,    0
102152,19511112,  -32,    0
102152,19511113,  -44,    0
102152,19511114,  -63,    0
102152,19511115,  -96,    0
102152,19511116,  -48,    0
102152,19511117,  -52,    0
102152,19511118,  -58,    0
102152,19511119,  -47,    0
102152,19511120,  -40,    0
102152,19511121,  -42,    0
102152,19511122,  -48,    0
102152,19511123, -132,    0
102152,19511124,  -36,    0
102152,19511125,  -40,    0
102152,19511126,  -44,    0
102152,19511127,  -92,    0
102152,19511128,  -72,    0
102152,19511129,  -84,    0
102152,19511130,  -56,    0
102152,19511201,  -23,    0
102152,19511202,  -52,    0
102152,19511203,  -82,    0
102152,19511204,  -70,    0
102152,19511205,  -10,    0
102152,19511206,    0,    0
102152,19511207,  -66,    0
102152,19511208,  -90,    0
102152,19511209,  -66,    0
102152,19511210,  -78,    0
102152,19511211, -170,    0
102152,19511212, -120,    0
102152,19511213,  -82,    0
102152,19511214,  -49,    0
102152,19511215,  -53,    0
102152,19511216,  -39,    0
102152,19511217,  -36,    0
102152,19511218,  -12,    0
102152,19511219,  -36,    0
102152,19511220,   -1,    0
102152,19511221,   -8,    0
102152,19511222,   -7,    0
102152,19511223,  -20,    0
102152,19511224,  -42,    0
102152,19511225,  -78,    0
102152,19511226,  -94,    0
102152,19511227, -107,    0
102152,19511228, -111,    0
102152,19511229, -129,    0
102152,19511230, -140,    0
102152,19511231,  -72,    0
102152,19520101,  -79,    0
102152,19520102, -110,    0
102152,19520103, -115,    0
102152,19520104, -164,    0
102152,19520105, -164,    0
102152,19520106, -166,    0
102152,19520107,  -78,    0
102152,19520108,  -34,    0
102152,19520109,  -46,    0
102152,19520110,  -74,    0
102152,19520111,  -85,    0
102152,19520112, -106,    0
102152,19520113, -198,    0
102152,19520114, -121,    0
102152,19520115,  -68,    0
102152,19520116,  -63,    0
102152,19520117,  -86,    0
102152,19520118, -133,    0
102152,19520119, -194,    0
102152,19520120, -213,    0
102152,19520121, -156,    0
102152,19520122, -128,    0
102152,19520123, -131,    0
102152,19520124, -134,    0
102152,19520125, -130,    0
102152,19520126, -156,    0
102152,19520127, -147,    0
102152,19520128, -174,    0
102152,19520129, -126,    0
102152,19520130, -112,    0
102152,19520131, -124,    0
102152,19520201, -136,    0
102152,19520202, -171,    0
102152,19520203, -173,    0
102152,19520204, -187,    0
102152,19520205, -210,    0
102152,19520206, -211,    0
102152,19520207, -105,    0
102152,19520208, -115,    0
102152,19520209, -192,    0
102152,19520210, -210,    0
102152,19520211, -108,    0
102152,19520212, -118,    0
102152,19520213, -117,    0
102152,19520214, -110,    0
102152,19520215, -106,    0
102152,19520216, -108,    0
102152,19520217, -148,    0
102152,19520218, -166,    0
102152,19520219, -150,    0
102152,19520220, -150,    0
102152,19520221,  -80,    0
102152,19520222,  -80,    0
102152,19520223,  -70,    0
102152,19520224,  -84,    0
102152,19520225,  -76,    0
102152,19520226, -108,    0
102152,19520227, -110,    0
102152,19520228, -116,    0
102152,19520229,  -88,    0
102152,19520301, -120,    0
102152,19520302,  -62,    0
102152,19520303,  -45,    0
102152,19520304,  -66,    0
102152,19520305,  -72,    0
102152,19520306,  -85,    0
102152,19520307, -139,    0
102152,19520308, -126,    0
102152,19520309,  -79,    0
102152,19520310,  -74,    0
102152,19520311, -104,    0
102152,19520312,  -90,    0
102152,19520313, -124,    0
102152,19520314, -146,    0
102152,19520315, -132,    0
102152,19520316,  -96,    0
102152,19520317,  -70,    0
102152,19520318,  -88,    0
102152,19520319,  -98,    0
102152,19520320,  -86,    0
102152,19520321,  -88,    0
102152,19520322,  -66,    0
102152,19520323,  -82,    0
102152,19520324,  -53,    0
102152,19520325,  -70,    0
102152,19520326,  -96,    0
102152,19520327, -112,    0
102152,19520328,  -66,    0
102152,19520329,  -34,    0
102152,19520330,  -40,    0
102152,19520331,  -48,    0
102152,19520401,  -46,    0
102152,19520402,  -49,    0
102152,19520403, -164,    0
102152,19520404, -117,    0
102152,19520405, -118,    0
102152,19520406, -115,    0
102152,19520407,  -69,    0
102152,19520408,  -46,    0
102152,19520409,  -24,    0
102152,19520410,  -15,    0
102152,19520411,   22,    0
102152,19520412,  -18,    0
102152,19520413,    2,    0
102152,19520414,    4,    0
102152,19520415,   -2,    0
102152,19520416,    9,    0
102152,19520417,  -28,    0
102152,19520418,  -22,    0
102152,19520419,    6,    0
102152,19520420,    9,    0
102152,19520421,   -5,    0
102152,19520422,  -14,    0
102152,19520423,  -20,    0
102152,19520424,  -21,    0
102152,19520425,   -8,    0
102152,19520426,  -24,    0
102152,19520427,  -11,    0
102152,19520428,  -14,    0
102152,19520429,   -6,    0
102152,19520430,   -2,    0
102152,19520501,   10,    0
102152,19520502,    8,    0
102152,19520503,  -11,    0
102152,19520504,  -20,    0
102152,19520505,  -20,    0
102152,19520506,  -22,    0
102152,19520507,    6,    0
102152,19520508,    4,    0
102152,19520509,   -8,    0
102152,19520510,   12,    0
102152,19520511,   14,    0
102152,19520512,   20,    0
102152,19520513,  -50,    0
